permit id,address,description,category,value,issue date,location
6309841,3157 S OREGON ST,"CLOSED AS INCOMPLETE - EXPIRED PERMIT. Establish use as single family residence and construct one family dwelling with attached garage per plan.(establish use for 4 single family residence, construct 1 one family dwelling with attached garage and 3 one family dwellings per plan.(Review and process for 4 A/Ps under 6309841",SINGLE FAMILY / DUPLEX,223886,2012-07-20 00:00:00,"{'latitude': '47.5626892', 'longitude': '-122.29235973', 'needs_recoding': False}"
6312832,6442 HIGH POINT DR SW,Establish use as and construct new single family residence per plans,SINGLE FAMILY / DUPLEX,194278,2012-07-20 00:00:00,"{'latitude': '47.54562492', 'longitude': '-122.36818207', 'needs_recoding': False}"
6303022,4400 BRYGGER DR W,Establish use as and construct 4 unit rowhouse with surface parking per plans.,MULTIFAMILY,703516,2012-07-20 00:00:00,"{'latitude': '47.6598709', 'longitude': '-122.40070014', 'needs_recoding': False}"
6314651,7542 14TH AVE NW,"Establish use and construct one new single fmaily residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,365491,2012-07-23 00:00:00,"{'latitude': '47.68455125', 'longitude': '-122.37374294', 'needs_recoding': False}"
6307042,3304 CLAREMONT AVE S,"CLOSED AS INCOMPLETE - EXPIRED PERMIT. Construct WEST Triplex (Establish use and construct two triplex appartment buildings and occupy, per plan.  Review and Process under 2 AP's under 6307042)",MULTIFAMILY,263779,2012-07-23 00:00:00,"{'latitude': '47.57344019', 'longitude': '-122.29559558', 'needs_recoding': False}"
6310895,3302 CLAREMONT AVE S,"Construct EAST Triplex (Establish use and construct two triplex appartment buildings and occupy, per plan.  Review and Process under 2 AP's under 6307042)",MULTIFAMILY,263779,2012-07-23 00:00:00,"{'latitude': '47.57351161', 'longitude': '-122.29538602', 'needs_recoding': False}"
6232294,3704 SW ADMIRAL WAY,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,358696,2012-07-23 00:00:00,"{'latitude': '47.58131957', 'longitude': '-122.37807151', 'needs_recoding': False}"
6307494,832 NE 120TH ST,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,397153,2012-07-24 00:00:00,"{'latitude': '47.71605156', 'longitude': '-122.31930742', 'needs_recoding': False}"
6295335,3615 SW KENYON ST,"Construct and establish use a new single family residence, per plan.",SINGLE FAMILY / DUPLEX,327619,2012-07-24 00:00:00,"{'latitude': '47.53180475', 'longitude': '-122.3787668', 'needs_recoding': False}"
6314375,3611 SW KENYON ST,"Construct and establish use a new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,324461,2012-07-24 00:00:00,"{'latitude': '47.53180683', 'longitude': '-122.37859055', 'needs_recoding': False}"
6312904,7531 9TH AVE NW,Establish use and construct single family dwelling with attached garage per plan,SINGLE FAMILY / DUPLEX,158384,2012-07-25 00:00:00,"{'latitude': '47.68423143', 'longitude': '-122.3686259', 'needs_recoding': False}"
6300784,220 10TH AVE,"Establish use as apartments and construct a boarding house structure and occupy, per plan.",MULTIFAMILY,3830226,2012-07-25 00:00:00,"{'latitude': '47.60420774', 'longitude': '-122.31919686', 'needs_recoding': False}"
6318281,3451 39TH AVE SW,"Establish Use as single family residence and construct one family dwelling, per plan.",SINGLE FAMILY / DUPLEX,262045,2012-07-26 00:00:00,"{'latitude': '47.5716707', 'longitude': '-122.38171146', 'needs_recoding': False}"
6311697,190 34TH AVE E,"Remove existing carport & construct and establish use as single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,287695,2012-07-26 00:00:00,"{'latitude': '47.61977626', 'longitude': '-122.2887977', 'needs_recoding': False}"
6307683,2139 WAVERLY PL N,Establish use and construct 2-unit rowhouse structure with attached garage per plan.,MULTIFAMILY,484782,2012-07-26 00:00:00,"{'latitude': '47.63890299', 'longitude': '-122.34329905', 'needs_recoding': False}"
6294301,311 NE 58TH ST,Establish use as single family residence and construct one family dwelling with terrace garage per plan.,SINGLE FAMILY / DUPLEX,242992,2012-07-26 00:00:00,"{'latitude': '47.67062303', 'longitude': '-122.32498379', 'needs_recoding': False}"
6291323,307 NE 58TH ST,"CLOSED AS INCOMPLETE - EXPIRED PERMIT. Remove detached garage, establish use as and construct a new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,250889,2012-07-26 00:00:00,"{'latitude': '47.67062394', 'longitude': '-122.32511531', 'needs_recoding': False}"
6312838,6444 HIGH POINT DR SW,Establish use as and construct new single family residence per plan,SINGLE FAMILY / DUPLEX,160441,2012-07-26 00:00:00,"{'latitude': '47.5455586', 'longitude': '-122.36813695', 'needs_recoding': False}"
6064405,3044 38TH AVE SW,Establish use as single family residence and construct new 2-story one family dwelling with attached garage per plan.,SINGLE FAMILY / DUPLEX,336705,2012-07-30 00:00:00,"{'latitude': '47.57609778', 'longitude': '-122.37998414', 'needs_recoding': False}"
6318798,9501 4TH AVE NW,"Establish use as and construct new single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,284818,2012-08-01 00:00:00,"{'latitude': '47.69803892', 'longitude': '-122.36233253', 'needs_recoding': False}"
6273128,10233 RICHWOOD AVE NW,"Establish use as and construct a new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,286375,2012-08-01 00:00:00,"{'latitude': '47.70304401', 'longitude': '-122.38520608', 'needs_recoding': False}"
6319111,3302 NW 73RD ST,"Establish Use & Construct new single family residence with an attached garage, per plan.",SINGLE FAMILY / DUPLEX,450023,2012-08-02 00:00:00,"{'latitude': '47.68184317', 'longitude': '-122.39995725', 'needs_recoding': False}"
6318613,544 N 76TH ST,"Establish use as and construct new single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,341540,2012-08-02 00:00:00,"{'latitude': '47.68423486', 'longitude': '-122.35050038', 'needs_recoding': False}"
6303725,700 N 90TH ST,Establish use as and construct new single family residence with attached garage/per plan.,SINGLE FAMILY / DUPLEX,286791,2012-08-02 00:00:00,"{'latitude': '47.69439161', 'longitude': '-122.34975125', 'needs_recoding': False}"
6304750,3261 SW AVALON WAY,"Phased Project: Construction of a multifamily building and occupy, per plan.",MULTIFAMILY,13308351,2012-08-03 00:00:00,"{'latitude': '47.56379475', 'longitude': '-122.37456985', 'needs_recoding': False}"
6279159,5038 31ST AVE S,Establish use as and construct new single family residence per plans.,SINGLE FAMILY / DUPLEX,376394,2012-08-03 00:00:00,"{'latitude': '47.55596933', 'longitude': '-122.29256517', 'needs_recoding': False}"
6319427,3935 SW SOUTHERN ST,"Establish use as single family residence and construct one family dwelling, per plans.",SINGLE FAMILY / DUPLEX,356033,2012-08-06 00:00:00,"{'latitude': '47.52974721', 'longitude': '-122.38368062', 'needs_recoding': False}"
6313903,6504 57TH AVE NE,Establish Use as and construct new single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,443754,2012-08-06 00:00:00,"{'latitude': '47.67601253', 'longitude': '-122.2678772', 'needs_recoding': False}"
6301359,3617 1ST AVE NW,"Establish use and construct 5 unit townhouse building with attached garages, per plan.",MULTIFAMILY,916617,2012-08-06 00:00:00,"{'latitude': '47.65357644', 'longitude': '-122.35795522', 'needs_recoding': False}"
6302803,14010 30TH AVE NE,Establish use as and construct new single family residence per plan.,SINGLE FAMILY / DUPLEX,215912,2012-08-06 00:00:00,"{'latitude': '47.73045855', 'longitude': '-122.29587024', 'needs_recoding': False}"
6330323,700 5TH AVE,"Establish standard plan for construction of new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,455886,2012-08-07 00:00:00,"{'latitude': '47.60501319', 'longitude': '-122.32989532', 'needs_recoding': False}"
6318876,4106 25TH AVE SW,"Establish use as and construct new single family residence w/attached garage, per plan.",SINGLE FAMILY / DUPLEX,199761,2012-08-07 00:00:00,"{'latitude': '47.56629377', 'longitude': '-122.36408862', 'needs_recoding': False}"
6313243,1768 16TH AVE S,Establish use as and construct 4 rowhouses with attached garages per plan,MULTIFAMILY,668304,2012-08-07 00:00:00,"{'latitude': '47.58725151', 'longitude': '-122.31243459', 'needs_recoding': False}"
6312304,1316 26TH AVE S,"Establish use as and construct west (east for associate) single family residence with parking beneath structure, per plan (Establish use as and construct two single family residences with parking beneath",SINGLE FAMILY / DUPLEX,159913,2012-08-07 00:00:00,"{'latitude': '47.59175995', 'longitude': '-122.29820582', 'needs_recoding': False}"
6316454,1314 26TH AVE S,"Establish use as and construct west (east for associate) single family residence with parking beneath structure, per plan (Establish use as and construct two single family residences with parking beneath",SINGLE FAMILY / DUPLEX,188629,2012-08-07 00:00:00,"{'latitude': '47.59175892', 'longitude': '-122.29805097', 'needs_recoding': False}"
6320951,2821 FAIRVIEW AVE E,"Construct new floating home & float for new slip #2 at Ward's Cove Moorage, per plans.",SINGLE FAMILY / DUPLEX,289750,2012-08-08 00:00:00,"{'latitude': '47.64683519', 'longitude': '-122.32673939', 'needs_recoding': False}"
6316285,311 NW 50TH ST,Establish use as and construct new single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,275330,2012-08-08 00:00:00,"{'latitude': '47.66487332', 'longitude': '-122.36133088', 'needs_recoding': False}"
6317062,4009 54TH AVE SW,"CLOSED AS INCOMPLETE - EXPIRED PERMIT. Establish use as and construct a new single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,142769,2012-08-08 00:00:00,"{'latitude': '47.56825293', 'longitude': '-122.40202141', 'needs_recoding': False}"
6307289,4550 NE 94TH ST,"Establish use and construct one single family dwelling with attached garage, per plan.",SINGLE FAMILY / DUPLEX,245000,2012-08-08 00:00:00,"{'latitude': '47.69643895', 'longitude': '-122.27792505', 'needs_recoding': False}"
6321402,321 21ST AVE,"Construct west single family residence, per plans. (Establish use as and construct two new single family residences / Review and process 2 AP's under 6318054).",MULTIFAMILY,167582,2012-08-09 00:00:00,"{'latitude': '47.60496033', 'longitude': '-122.30556534', 'needs_recoding': False}"
6322881,3453 39TH AVE SW,"Establish use as and construct new single family residence w/attached garage,(remove existing detached accessory garage) per plans.",SINGLE FAMILY / DUPLEX,262846,2012-08-09 00:00:00,"{'latitude': '47.57159911', 'longitude': '-122.38170413', 'needs_recoding': False}"
6320903,7054 19TH AVE NW,Establish use and construct new single family residence with attached garage per standard plan 6330323.,SINGLE FAMILY / DUPLEX,455886,2012-08-09 00:00:00,"{'latitude': '47.68106648', 'longitude': '-122.38085942', 'needs_recoding': False}"
6318275,4032 34TH AVE SW,"Establish use as and construct new single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,321803,2012-08-09 00:00:00,"{'latitude': '47.56692608', 'longitude': '-122.37476484', 'needs_recoding': False}"
6318054,319 21ST AVE,"Construct east single family residence, per plans. (Establish use as and construct two new single family residences / Review and process 2 AP's under 6318054).",MULTIFAMILY,167582,2012-08-09 00:00:00,"{'latitude': '47.60495271', 'longitude': '-122.30532857', 'needs_recoding': False}"
6295253,2302 42ND AVE E,Establish use and construct single family dwelling with attached garage per plan.,SINGLE FAMILY / DUPLEX,314980,2012-08-09 00:00:00,"{'latitude': '47.63926747', 'longitude': '-122.27809829', 'needs_recoding': False}"
6312087,4208 E LYNN ST,Establish use and construct single family dwelling with attached garage per plan,SINGLE FAMILY / DUPLEX,333383,2012-08-09 00:00:00,"{'latitude': '47.63928186', 'longitude': '-122.27787231', 'needs_recoding': False}"
6302034,1909 9TH AVE W,"Establish use as and construct three unit townhouse with attached garage, per plan (Establish use and as construct and three unit townhouse and a single family residence with attached garages, per plan) 2 APs under 6302034",MULTIFAMILY,658754,2012-08-09 00:00:00,"{'latitude': '47.63622122', 'longitude': '-122.36959391', 'needs_recoding': False}"
6311012,1907 9TH AVE W,"Establish use as and construct single family residence with attached garage, per plan. (Establish use as and construct three unit townhouse and single family residence with attached garage, per plan 2 APs under 6302034)",MULTIFAMILY,284912,2012-08-09 00:00:00,"{'latitude': '47.63623528', 'longitude': '-122.36932072', 'needs_recoding': False}"
6300063,5947 CALIFORNIA AVE SW,"Establish use as and construct (3) unit townhouse to the west of existing single family residene, per plans.",MULTIFAMILY,402855,2012-08-10 00:00:00,"{'latitude': '47.54893397', 'longitude': '-122.3877176', 'needs_recoding': False}"
6322430,12312 5TH AVE NE,Establish use and construct new single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,281849,2012-08-13 00:00:00,"{'latitude': '47.71827263', 'longitude': '-122.32273669', 'needs_recoding': False}"
6313853,6639 WOODLAWN AVE N,Establish use as and construct new single family residence with attached garage/ per plan.,SINGLE FAMILY / DUPLEX,368814,2012-08-13 00:00:00,"{'latitude': '47.67774815', 'longitude': '-122.32980722', 'needs_recoding': False}"
6317569,3701 SW CAMBRIDGE ST,Establish use as single family residence and construct one family dwelling with attached garage per plan.,SINGLE FAMILY / DUPLEX,301771,2012-08-14 00:00:00,"{'latitude': '47.51905445', 'longitude': '-122.3797255', 'needs_recoding': False}"
6311333,3113 S ADAMS ST,Establish use as and construct a new single family residence with detached garage per plan.,SINGLE FAMILY / DUPLEX,219483,2012-08-15 00:00:00,"{'latitude': '47.56506038', 'longitude': '-122.2933037', 'needs_recoding': False}"
6311334,3117 S ADAMS ST,"Establish use as and construct a new single family residence with detached garage, per plan.",SINGLE FAMILY / DUPLEX,221272,2012-08-15 00:00:00,"{'latitude': '47.56506086', 'longitude': '-122.29317359', 'needs_recoding': False}"
6317138,344 N 104TH ST,"Remove existing detached garage, establish use and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,227453,2012-08-15 00:00:00,"{'latitude': '47.70453808', 'longitude': '-122.35348129', 'needs_recoding': False}"
6310651,326 NW 41ST ST,"Establish use as rowhouse and construct 3-unit rowhouse bldg with one attached garage and two surface parking stalls, per plan.",MULTIFAMILY,511212,2012-08-15 00:00:00,"{'latitude': '47.6571309', 'longitude': '-122.36226454', 'needs_recoding': False}"
